id,category,question1,question2,question3,paraphrase1,paraphrase2,reviewerID,asin,start_index,end_index
3WGCNLZJLJNNP9XFBIXY4D68L571D9,Tent,Are you in search of tent to camp not too far away from the car parked?,Would you like a tent that is best for camping close to your car?,Do you want a tent that is best suited for camping when the car is not too far away from where you are going to set the it up?,Could you search a tent to best camping is not too far from the car park?,Do you need a tent to camp not too far away from where your car is parked?,A2HZYVHM9X226D,B004E4AVY8,1645,1758
3WJGKMRWWMO7CC7DRFMIL9PZP2YCDA,Vacuum,Would you be interested in a vacuum of lightweight and perfect for cleaning?,Would you be interested in vacuum that is lightweight and perfect for cleaning compact areas like your little bathroom and closets?,Are you looking for a Vacuum that has lightweight and it's perfect for cleaning compact areas?,What do you think of a lightweight vacuum that is lightweight and great for cleaning compact areas?,Do you want a lightweight perfect vacuum cleaner for compact areas?,A1PVCMUVU2YYC5,B00WF4JF0A,91,182
3WPCIUYH2ENOYT9OD1H8AJP3DOXTD9,Ski jacket,Would you be interested in a ski jacket with Polartec Alpha insulation which is great for keeping warm in cold weather as long as one is active?,Are you looking for a ski jacket with Polartec Alpha insulation that is great for keeping warm in cold weather as long as one is active?,Do you want a jacket to keep warm in cold weather?,Would you like a Polartec Alpha insulated ski jacket to keep you warm when active?,Are you looking for a ski jacket with Polartec Alpha insulation to keep warm in cold weather?,A250EBBMPAEAN5,B00GP1287Q,157,414
3WRAAIUSCNEXH3FWY1R39L235HOXAU,Vacuum,Are you looking for a vacuum which is suitable for a dorm room or barracks room?,Would you interested in a vacuum that is perfect for dorm room or barracks room?,Do you want a vacuum that can be ideally used in a dorm room or barracks room?,Would you need a vacuum that is great for a dorm or barracks room?,A re you searching for a vacuum which is suitable for a dorm room or barracks room?,A25W9JDQYXAO1U,B00192ID16,746,842
3WRKFXQBPFM1NQO4FL5I9XXVKVNIYP,Snow shovel,Are you looking for a sturdy shovel with nice blade?,Would you be interested in a snow shovel that's sturdy and has a nice blade for scraping any surface clean?,Are you looking for a very sturdy snow shovel with a nice blade for scraping a surface clean?,How about something that has a sturdy shovel with a nice blade for scraping surfaces clean?,Are you wanting a strong shovel with a scraping blade?,A15Z6EIMYWU0F6,B0058I0B1W,50,115
3WRKFXQBPFM1NQO4FL5I9XXVKVNYI5,Bird feeder,Do you like to get a bird feeder with two sturdy long wires for hanging?,Would you be interested in a bird feeder with two sturdy long wires that you can use for hanging?,Do you want sturdy wires that you can hang?,Are you looking for a bird feeder with two wires that could be used for hanging?,Are you interested in a bird feeder with two sturdy long wires for hanging?,A1UEI5YI6C7IZC,B00002N8FH,307,367
3WUVMVA7PFIMMYFBZJFO66IEDHMZAT,Walk-behind lawnmower,,,,,,A3HEMS8QAM5YCZ,B00004RA3E,761,857
3X2LT8FDI0X49FHRRYB3BBI16RIW8W,Tent,,,,,,A2DJ8XXUSKX8JC,B0058U6NOY,424,495
3X2LT8FDI0X49FHRRYB3BBI16RJ8W9,Blender,,,,,,A34GNNQKX2XPUR,B00LXUL6HW,418,504
3X2YVV51QYJMYFX6SD2OW1VTSLCW1C,Tent,Do you need a tent with awesome full mesh for camping under the stars?,Do you want a tent with full mesh for camping to have an awesome view of star gazing?,Would you like a tent that has a full mesh for camping under the stars?,Are you looking for a full mesh tent for camping looking at the stars?,Do yo interested a tent that has full mesh for camping under the stars?,A1GYE1PN7FX02K,B00B7MPL5E,399,451
3X2YVV51QYJMYFX6SD2OW1VTSLD1WI,Tent,,,,,,A2GSQV3SNQSG4T,B004E4AVY8,0,140
3X4Q1O9UCL1S4S36Q7SNGH9KRXWO7R,Ski jacket,Are you looking for a ski jacket for layering?,Do you want ski jacket of larger size and perfect for layering?,Would you be interested in a ski jacket that fits on the large size and is perfect for layering?,Are you looking for a ski jacket that is perfect for layering?,Would you want to wear a ski jacket that is big enough for layering over other clothes?,A2O00NYZ046WA3,B0196GEYOQ,36,88
3X4Q1O9UCL1S4S36Q7SNGH9KS5DO7P,Bike,Would you be interested in a bike with big tires which is great for off-roading?,Interested in a bike with big off-roading tires?,Are you looking for a bike with big tires suitable for off-roading?,Do you like big off roading tires bike ?,Do you prefer a bike made up of big tires which is meant for off-roading?,A1KPCWBA86Q5ZX,B00FB6Q2X2,71,120
3X4Q1O9UCL1S4S36Q7SNGH9KS5E7O9,Bird feeder,Are you looking for a Bird feeder that does a good job for feeding birds?,Are you looking for a bird feeder that does a good job at feeding birds?,Are you looking for a bird feeder that is good for feeding birds?,Interested in a bird feeder that does a great job at feeding birds?,Are you interested in a bird feeder that does good job at feeding birds?,A232T893TLLF7M,B000SP2JLU,58,89
3X52SWXE11K6LI748AR8DXEKWI3WC2,Tent,Would you like a tent that you can sit up or kneel in?,Are you looking for tent that has ideal height for sitting up or kneeling?,Would you be interested in tent with a good height for sitting up or kneeling?,are you looking for the perfect tent with room to sit or kneel?,Do you think you would prefer a tent with a good height for sitting up or kneeling?,A4FTKVD47KYG7,B00JSPB8E0,326,364
3X55NP42FSVSO9EK3V2CS02UW073PJ,Walk-behind lawnmower,Are you looking for a mower with a built-in hose hookup for cleaning the deck?,Do you need a mower with built- in hose hookup for cleaning the deck?,Are you looking for a walk-behind lawn mower with a built-in hose hookup for cleaning the deck?,Would you like to have a mower with a built-in hose hookup for cleaning the deck?,Are you in the market for a lawn mower that has a built- in hose hookup for cleaning the deck?,A1HXGSB9H9MWDM,B00FY3XHGC,86,150
3X55NP42FSVSO9EK3V2CS02UX8O3PH,Blender,Are you looking for a blender with a larger pitcher which is perfect for making family size smoothies?,Are you looking for a blender that is perfect for making family size smoothies with a large pitcher?,Are you looking for a blender with a larger pitcher that is perfect for making family size smoothies?,Are you interested in a blender that has a big picture for smoothies?,Would you like a blender with a bigger pitcher that is perfect for making large smoothies?,A1MXT8H9UQY8P1,B004XK4N9C,1388,1450
3X7837UUBHDVZHY4RKVQ27S2Y0JJ62,Ski jacket,Do you want a light weight ski jacket for snowboarding?,Would you be interested in a lightweight jacket?,Are you looking for a very lightweight jacket which is perfect for snowboarding without use of sweatshirt on cold days?,Searching for a lightweight ski jacket for snowboarding?,Do you want a lightweight jacket that is perfect for snowboarding ?,A3J4TETT4T379D,B00M956LYS,62,164
3X7837UUBHDVZHY4RKVQ27S2Y0K6JQ,Walk-behind lawnmower,Do you want a Walk-behind lawnmower that has a good motor with basic features?,Are you looking for a cheap lawnmower with a good motor and basic features?,Are you in need of a Walk-behind lawnmower which is cheap with good motor and no frills?,Are you seeking for a low-cost lawnmower with a reliable engine and simple features?,Would you like a great price lawnmower that has all the basic features?,A2DCR8ZWIDVPLF,B004J17F0O,1980,2085
3X878VYTJIXYYFQDR49XTN0604N7FN,Backpacking pack,Are you looking for a backpacking pack that can be carried like a briefcase?,Do you want backpacking pack with great handle for carrying it like a briefcase?,Are you looking for a backpacking pack that comes with a top handle to carry it like a briefcase?,Would you like a backpack that can be brought around as a briefcase?,Searching for a backpacking pack with great handle for carrying it like a briefcase?,A3D1393GR3SH2M,B006P5P0YA,1217,1291
3X878VYTJIXYYFQDR49XTN0604NF7V,Grill,,,,,,A26N27LJVQNVI1,B00MKB5TXA,6974,7092
3XBYQ44Z7TJN7Z9FUWMY27EOK43WTL,Walk-behind lawnmower,Are you looking for a walk-behind lawnmower that is great for saving gas and mowing lawn without the need for gasoline?,Are you interested in a walk-behind lawnmower that you can move the old-fashioned way without the need for gasoline?,,Do you need a gas-saving walk-behind lawnmower that can be moved without the need for gasoline?,Would you like a walk-behind lawn mower that does not use gasoline?,A2XWXN50CER4QJ,B00004R9UK,0,111
3XD2A6FGGR9BG3JSCL7GEIARKK59SK,Vacuum,,,,,,AEBTQEK1TUWQP,B001PB8EJ2,54,118
3XDJY5RK6W0QYA5KKV6PCBHZJPBU4O,Bike,,,,,,A2DVUC8HVP33EL,B0043D2AS0,399,519
3XDJY5RK6W0QYA5KKV6PCBHZJPC4UZ,Vacuum,Is the vacuum you are looking for need an adjustable height?,Are you interested in a vaccum with adjustable height?,Do you want a vacuum with adjustable height?,Are you searching for vacuum with adjustable height?,Do you need a vacuum with adjustable height?,A13G04DYUY5XEN,B004G5TQIM,2674,2746
3XDSWAMB36711LBIW1S2L8WY8HNCQF,Snow shovel,Do you want to buy a Snow shovel for removing fresh snow?,Would you be interested in a Snow shovel that is small enough to keep in your car?,Are you looking for a snow shovel sufficient for removing fresh snow and small enough to keep in your car?,Would your perfect snow shovel be small enough to keep in your car and remove fresh snow?,Would you like a small travel shovel that will remove fresh snow?,A1873DN2MHRKP8,B000A1EJRO,26,97
3XEDXEGFY73VWQI77GFLULIO0MYK02,Grill,Do you need a grill machine which is perfect for cooking?,Are you looking for a grill that is perfect for cooking?,you are looking for a grill perfect for cooking?,Would you like a grill that is excellent in cooking?,Would you searching for a perfect grill machine for cooking?,A1FHUYGO3OWWRF,B00004RALP,2043,2067
3XEDXEGFY73VWQI77GFLULIOZEH0KK,Tent,,,,,,AMLOQUXG3USTY,B019TAQGYK,1561,1636
3XEIP58NM423IH6FWA4EFKYP7TLLZX,Snow shovel,Are you looking for a snow shovel that is great for clearing the driveway of 1-3 inches in a short amount of time?,Do you want an ideal snow shovel to clean the 1 to 3 inch driveway in no time?,Are you looking for a snow shovel for clearing 1-3 inches of snow in a short amount of time?,Are you searching  for a snow shovel for clearing 1-3 inches of snow in a short amount of time?,Do you need a snow shovel that can quickly clear a 1 to 3 inch driveway?,A2CIZY9FZCT1HJ,B00V0EWOBI,19,90
3XEIP58NM423IH6FWA4EFKYP7TLZLB,Backpacking pack,Would you like a great hiking backpacking pack with lots of storage?,Would you be interested in a backpacking pack that has a lots of storage and it's great for hiking?,Are you looking for a backpacking pack with lots of storage and great for hiking?,Do you interested to looking for a hiking backpacking with a lot of storage?,Are you looking for a backpack that has a high storage capacity?,A2NJ8ADMMRWOO0,B00EPH0AP4,9,45
3XH7ZM9YY69ZFOJFXW7BO85VYILR9D,Walk-behind lawnmower,Do you want a lawnmower that does not throw out the clippings on us when mowing?,Are you searching for a lawnmower that keeps clippings from blowing into your face?,Do you want a walk-behind lawnmower that's also excellent in keeping the clippings from blowing into your face?,Do you need a lawnmower that keeps clippings from blowing into your face?,Are you interested in a lawnmower that keeps clippings from blowing into your face?,A3AQVLV3RP7R2L,B0074EBUWM,5334,5411
3XH7ZM9YY69ZFOJFXW7BO85VYIM9RW,Walk-behind lawnmower,Are you looking for a lawnmower that is powerful enough for cutting long grass?,Would you like a walk-behind lawnmower that can handle cutting long grass?,Would you like a walk-behind lawnmover which is powerful enough for cutting long grass?,Do you have any interest in a lawn more that is good for cutting long grass?,Are you interested in a powerful lawnmower that is used for cutting long grass?,A12SI2WJVER7U8,B00544EFKI,394,432
3XJOUITW9Y6IN2DTINNSAIW2W3MQTB,Bike,Are you looking for a bike that is great for fitness and training and can easily be upgraded?,Are you looking for a bike that is great for fitness/training with room to upgrade?,Are you looking for a great bike for fitness/training that can be upgraded?,Are you interested in a bike that is perfect for fitness training with a possibility of upgrade?,Are you looking for an upgradeable bike that is perfect for fitness and training?,A7HOVE3HA9BN5,B00YY87F5M,89,152
3XJOUITW9Y6IN2DTINNSAIW2W3MTQE,Bird feeder,Are you looking a bird feeder for a small birds that can enter freely?,Are you looking for a bird feeder that allows small birds to enter freely and has easy access filling/cleaning?,"Have you considered a bird feeder that allows free entry to small birds, but prevents squirrels and large birds from getting in, and includes easy-access features for filling and cleaning?",Are you interested in a bird feeder that allows small birds to enter freely and has easy access filling/cleaning?,Would you like a bird feeder that allows small birds to enter freely?,A266IIUZD0DWDX,B0058DNV96,0,104
3XQ4XW3OEDR0GJYTRCS14V2DEEV2SL,Bird feeder,Do you want a bird feeder that is perfect for keeping the feeders clean?,Are you looking for a tool which is easy to clean bird feeder?,Would you like a bird feeder perfect for keeping the feeders clean?,Are you interested in a bird feeder that supports easy cleaning?,Do you need an easy-to-clean bird feeder?,A1CD7DUG2JVWRC,B01DLRX88E,0,37
3XU80RHWI3VRHCB55PF7Z7J5KCO44C,Vacuum,Would you be interested in a Vacuum that is great for cleaning up all sorts of things,Are you looking for a great vacuum cleaner to clean everything?,Would you be interested in vacuum perfect for cleaning any type of things?,Do you need a perfect vacuum cleaner for all sorts of surfaces?,Shall I suggest a perfect vacuum for cleaning everything easily?,A353UAPCDFKIYD,B004412GTO,222,268
3XU9MCX6WSROF4YGCNSWELXHSCBR2L,Ski jacket,Are you in need of something that better quality for skiing or snowboarding?,Are you interested in some branded ski jackets for skiing or snowboarding?,Are you looking for a good quality jacket for skiing or snowboarding?,Would you like to buy a branded ski jacket that is perfect for skiing or snowboarding?,Do you want a ski jacket for skiing or snowboarding with better quality?,A197TY890J0M26,B00H3NPSCW,146,191
